HSCode,Commodity,Value,Date
1,LIVE ANIMALS.,0.78,1/1/2007
2,MEAT AND EDIBLE MEAT OFFAL.,51.44,1/1/2007
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",116.92,1/1/2007
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",33.96,1/1/2007
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",3.01,1/1/2007
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,13.13,1/1/2007
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,44.37,1/1/2007
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,71.62,1/1/2007
9,"COFFEE, TEA, MATE AND SPICES.",81.21,1/1/2007
10,CEREALS.,152.49,1/1/2007
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.9,1/1/2007
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",46.28,1/1/2007
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",30.23,1/1/2007
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.43,1/1/2007
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,19.69,1/1/2007
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",15.86,1/1/2007
17,SUGARS AND SUGAR CONFECTIONERY.,22.37,1/1/2007
18,COCOA AND COCOA PREPARATIONS.,0.73,1/1/2007
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",10.45,1/1/2007
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",13.39,1/1/2007
21,MISCELLANEOUS EDIBLE PREPARATIONS.,15.22,1/1/2007
22,"BEVERAGES, SPIRITS AND VINEGAR.",5.64,1/1/2007
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,145.4,1/1/2007
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,25.88,1/1/2007
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",107.91,1/1/2007
26,"ORES, SLAG AND ASH.",606.75,1/1/2007
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","1,435.41",1/1/2007
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",63.22,1/1/2007
29,ORGANIC CHEMICALS,441.37,1/1/2007
30,PHARMACEUTICAL PRODUCTS,277.73,1/1/2007
31,FERTILISERS.,0.54,1/1/2007
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",79.2,1/1/2007
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",42.24,1/1/2007
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",10.51,1/1/2007
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,14.02,1/1/2007
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,4.3,1/1/2007
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,2.28,1/1/2007
38,MISCELLANEOUS CHEMICAL PRODUCTS.,105.08,1/1/2007
39,PLASTIC AND ARTICLES THEREOF.,221.82,1/1/2007
40,RUBBER AND ARTICLES THEREOF.,88.97,1/1/2007
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,56.06,1/1/2007
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",90.33,1/1/2007
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0,1/1/2007
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,11.26,1/1/2007
45,CORK AND ARTICLES OF CORK.,0.04,1/1/2007
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.31,1/1/2007
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.05,1/1/2007
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",34,1/1/2007
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",35.32,1/1/2007
50,SILK,34.29,1/1/2007
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",5.73,1/1/2007
52,COTTON.,487.76,1/1/2007
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,9.79,1/1/2007
54,MAN-MADE FILAMENTS.,77.35,1/1/2007
55,MAN-MADE STAPLE FIBRES.,90.23,1/1/2007
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",6.89,1/1/2007
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,104.74,1/1/2007
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,8.89,1/1/2007
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",8.74,1/1/2007
60,KNITTED OR CROCHETED FABRICS.,6.91,1/1/2007
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",331.53,1/1/2007
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",493.02,1/1/2007
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,191.85,1/1/2007
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",123.84,1/1/2007
65,HEADGEAR AND PARTS THEREOF.,1.25,1/1/2007
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.1,1/1/2007
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,11.88,1/1/2007
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",69.98,1/1/2007
69,CERAMIC PRODUCTS.,15.21,1/1/2007
70,GLASS AND GLASSWARE.,24.82,1/1/2007
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","1,538.45",1/1/2007
72,IRON AND STEEL,489.22,1/1/2007
73,ARTICLES OF IRON OR STEEL,286.03,1/1/2007
74,COPPER AND ARTICLES THEREOF.,278.2,1/1/2007
75,NICKEL AND ARTICLES THEREOF.,2.54,1/1/2007
76,ALUMINIUM AND ARTICLES THEREOF.,69.42,1/1/2007
78,LEAD AND ARTICLES THEREOF.,4.54,1/1/2007
79,ZINC AND ARTICLES THEREOF.,71.46,1/1/2007
80,TIN AND ARTICLES THEREOF.,2.57,1/1/2007
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1.58,1/1/2007
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",34.96,1/1/2007
83,MISCELLANEOUS ARTICLES OF BASE METAL.,25.55,1/1/2007
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",411.32,1/1/2007
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",343.87,1/1/2007
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",1.65,1/1/2007
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",312.19,1/1/2007
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",8.74,1/1/2007
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",112.74,1/1/2007
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",60.25,1/1/2007
91,CLOCKS AND WATCHES AND PARTS THEREOF.,3.23,1/1/2007
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.59,1/1/2007
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.1,1/1/2007
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",40.85,1/1/2007
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",8.91,1/1/2007
96,MISCELLANEOUS MANUFACTURED ARTICLES.,14.53,1/1/2007
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,31.73,1/1/2007
98,PROJECT GOODS; SOME SPECIAL USES.,2.87,1/1/2007
99,MISCELLANEOUS GOODS.,49.57,1/1/2007
1,LIVE ANIMALS.,0.66,2/1/2007
2,MEAT AND EDIBLE MEAT OFFAL.,69.29,2/1/2007
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",98.43,2/1/2007
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",17.05,2/1/2007
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.99,2/1/2007
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,13.48,2/1/2007
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,45.36,2/1/2007
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,64.08,2/1/2007
9,"COFFEE, TEA, MATE AND SPICES.",95.93,2/1/2007
10,CEREALS.,150.91,2/1/2007
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,6.62,2/1/2007
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",60.48,2/1/2007
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",33,2/1/2007
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.7,2/1/2007
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,27.83,2/1/2007
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",11.27,2/1/2007
17,SUGARS AND SUGAR CONFECTIONERY.,57.43,2/1/2007
18,COCOA AND COCOA PREPARATIONS.,0.78,2/1/2007
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",13.99,2/1/2007
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",14.38,2/1/2007
21,MISCELLANEOUS EDIBLE PREPARATIONS.,19.29,2/1/2007
22,"BEVERAGES, SPIRITS AND VINEGAR.",4.49,2/1/2007
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,178.36,2/1/2007
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,30.25,2/1/2007
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",88.32,2/1/2007
26,"ORES, SLAG AND ASH.",487.77,2/1/2007
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","1,290.59",2/1/2007
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",68.67,2/1/2007
29,ORGANIC CHEMICALS,522.77,2/1/2007
30,PHARMACEUTICAL PRODUCTS,269.1,2/1/2007
31,FERTILISERS.,0.73,2/1/2007
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",89.26,2/1/2007
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",44.26,2/1/2007
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",11.71,2/1/2007
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,16.1,2/1/2007
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,2.84,2/1/2007
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,1.82,2/1/2007
38,MISCELLANEOUS CHEMICAL PRODUCTS.,111.01,2/1/2007
39,PLASTIC AND ARTICLES THEREOF.,222.86,2/1/2007
40,RUBBER AND ARTICLES THEREOF.,88.1,2/1/2007
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,57.64,2/1/2007
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",101.6,2/1/2007
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,11.69,2/1/2007
45,CORK AND ARTICLES OF CORK.,0.15,2/1/2007
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.62,2/1/2007
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.02,2/1/2007
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",32.6,2/1/2007
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",22.98,2/1/2007
50,SILK,32.24,2/1/2007
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",6.42,2/1/2007
52,COTTON.,491.73,2/1/2007
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,5.16,2/1/2007
54,MAN-MADE FILAMENTS.,94.07,2/1/2007
55,MAN-MADE STAPLE FIBRES.,100.71,2/1/2007
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",9.77,2/1/2007
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,90.36,2/1/2007
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,15.55,2/1/2007
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",8.22,2/1/2007
60,KNITTED OR CROCHETED FABRICS.,5.98,2/1/2007
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",292.59,2/1/2007
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",536,2/1/2007
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,174.44,2/1/2007
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",130.22,2/1/2007
65,HEADGEAR AND PARTS THEREOF.,1.02,2/1/2007
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.13,2/1/2007
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,13.4,2/1/2007
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",63.73,2/1/2007
69,CERAMIC PRODUCTS.,17.67,2/1/2007
70,GLASS AND GLASSWARE.,23.42,2/1/2007
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","1,216.66",2/1/2007
72,IRON AND STEEL,444.19,2/1/2007
73,ARTICLES OF IRON OR STEEL,300.12,2/1/2007
74,COPPER AND ARTICLES THEREOF.,215.7,2/1/2007
75,NICKEL AND ARTICLES THEREOF.,3.31,2/1/2007
76,ALUMINIUM AND ARTICLES THEREOF.,69.64,2/1/2007
78,LEAD AND ARTICLES THEREOF.,5.13,2/1/2007
79,ZINC AND ARTICLES THEREOF.,56.03,2/1/2007
80,TIN AND ARTICLES THEREOF.,0.91,2/1/2007
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,4.83,2/1/2007
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",43.61,2/1/2007
83,MISCELLANEOUS ARTICLES OF BASE METAL.,23.6,2/1/2007
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",433.01,2/1/2007
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",364.4,2/1/2007
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",10.17,2/1/2007
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",296.03,2/1/2007
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",5.52,2/1/2007
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",57.72,2/1/2007
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",65.67,2/1/2007
91,CLOCKS AND WATCHES AND PARTS THEREOF.,3.66,2/1/2007
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.95,2/1/2007
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.01,2/1/2007
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",39.14,2/1/2007
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",9.11,2/1/2007
96,MISCELLANEOUS MANUFACTURED ARTICLES.,15.65,2/1/2007
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,36.21,2/1/2007
98,PROJECT GOODS; SOME SPECIAL USES.,7.66,2/1/2007
99,MISCELLANEOUS GOODS.,157.02,2/1/2007
1,LIVE ANIMALS.,0.55,3/1/2007
2,MEAT AND EDIBLE MEAT OFFAL.,72.71,3/1/2007
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",133.96,3/1/2007
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",14.36,3/1/2007
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.69,3/1/2007
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,23.84,3/1/2007
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,62.9,3/1/2007
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,105.57,3/1/2007
9,"COFFEE, TEA, MATE AND SPICES.",130.4,3/1/2007
10,CEREALS.,208.45,3/1/2007
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,3.49,3/1/2007
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",77.99,3/1/2007
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",33.62,3/1/2007
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.79,3/1/2007
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,28.05,3/1/2007
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",9.21,3/1/2007
17,SUGARS AND SUGAR CONFECTIONERY.,104.7,3/1/2007
18,COCOA AND COCOA PREPARATIONS.,0.68,3/1/2007
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",14.47,3/1/2007
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",21.16,3/1/2007
21,MISCELLANEOUS EDIBLE PREPARATIONS.,20.87,3/1/2007
22,"BEVERAGES, SPIRITS AND VINEGAR.",5.54,3/1/2007
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,178.26,3/1/2007
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,44.27,3/1/2007
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",150.18,3/1/2007
26,"ORES, SLAG AND ASH.",556.33,3/1/2007
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","1,653.57",3/1/2007
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",91.27,3/1/2007
29,ORGANIC CHEMICALS,589.3,3/1/2007
30,PHARMACEUTICAL PRODUCTS,352.42,3/1/2007
31,FERTILISERS.,0.85,3/1/2007
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",101.79,3/1/2007
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",56.34,3/1/2007
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",12.53,3/1/2007
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,18.83,3/1/2007
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,4.24,3/1/2007
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,1.87,3/1/2007
38,MISCELLANEOUS CHEMICAL PRODUCTS.,134.29,3/1/2007
39,PLASTIC AND ARTICLES THEREOF.,230.4,3/1/2007
40,RUBBER AND ARTICLES THEREOF.,106.8,3/1/2007
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,66.38,3/1/2007
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",98.35,3/1/2007
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.07,3/1/2007
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,14.57,3/1/2007
45,CORK AND ARTICLES OF CORK.,0.07,3/1/2007
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",1.47,3/1/2007
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.05,3/1/2007
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",38.32,3/1/2007
