HSCode,Commodity,Value,Date
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",98.63,3/1/2007
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",77.67,3/1/2007
50,SILK,29.12,3/1/2007
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",28.67,3/1/2007
52,COTTON.,46.46,3/1/2007
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,8.18,3/1/2007
54,MAN-MADE FILAMENTS.,31.68,3/1/2007
55,MAN-MADE STAPLE FIBRES.,14.69,3/1/2007
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",6.63,3/1/2007
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,3.88,3/1/2007
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,5.48,3/1/2007
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",34.07,3/1/2007
60,KNITTED OR CROCHETED FABRICS.,9.49,3/1/2007
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",2.66,3/1/2007
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",5.27,3/1/2007
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,11.48,3/1/2007
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",11.11,3/1/2007
65,HEADGEAR AND PARTS THEREOF.,0.16,3/1/2007
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",1.6,3/1/2007
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.18,3/1/2007
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",16.88,3/1/2007
69,CERAMIC PRODUCTS.,25.49,3/1/2007
70,GLASS AND GLASSWARE.,27.76,3/1/2007
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","2,466.08",3/1/2007
72,IRON AND STEEL,665.54,3/1/2007
73,ARTICLES OF IRON OR STEEL,294.14,3/1/2007
74,COPPER AND ARTICLES THEREOF.,131.27,3/1/2007
75,NICKEL AND ARTICLES THEREOF.,53.52,3/1/2007
76,ALUMINIUM AND ARTICLES THEREOF.,97.61,3/1/2007
78,LEAD AND ARTICLES THEREOF.,19.48,3/1/2007
79,ZINC AND ARTICLES THEREOF.,32.59,3/1/2007
80,TIN AND ARTICLES THEREOF.,6.63,3/1/2007
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,13.71,3/1/2007
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",48.37,3/1/2007
83,MISCELLANEOUS ARTICLES OF BASE METAL.,20.77,3/1/2007
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","1,935.05",3/1/2007
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","1,426.29",3/1/2007
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",7.82,3/1/2007
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",155.04,3/1/2007
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",240.59,3/1/2007
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",183.88,3/1/2007
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",330.97,3/1/2007
91,CLOCKS AND WATCHES AND PARTS THEREOF.,5.55,3/1/2007
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.69,3/1/2007
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.05,3/1/2007
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",35.82,3/1/2007
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",11.44,3/1/2007
96,MISCELLANEOUS MANUFACTURED ARTICLES.,14.74,3/1/2007
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,6.71,3/1/2007
98,PROJECT GOODS; SOME SPECIAL USES.,140.94,3/1/2007
99,MISCELLANEOUS GOODS.,63.54,3/1/2007
1,LIVE ANIMALS.,0.17,4/1/2007
2,MEAT AND EDIBLE MEAT OFFAL.,0.05,4/1/2007
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",1.41,4/1/2007
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",1.18,4/1/2007
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",1.48,4/1/2007
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.31,4/1/2007
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,82.78,4/1/2007
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,33.9,4/1/2007
9,"COFFEE, TEA, MATE AND SPICES.",14.19,4/1/2007
10,CEREALS.,0.62,4/1/2007
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.73,4/1/2007
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",7.33,4/1/2007
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",7.77,4/1/2007
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.39,4/1/2007
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,151.12,4/1/2007
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.15,4/1/2007
17,SUGARS AND SUGAR CONFECTIONERY.,2.58,4/1/2007
18,COCOA AND COCOA PREPARATIONS.,1.23,4/1/2007
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",1.38,4/1/2007
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",2.64,4/1/2007
21,MISCELLANEOUS EDIBLE PREPARATIONS.,3.96,4/1/2007
22,"BEVERAGES, SPIRITS AND VINEGAR.",9.26,4/1/2007
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,9.13,4/1/2007
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1,4/1/2007
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",77.11,4/1/2007
26,"ORES, SLAG AND ASH.",446.74,4/1/2007
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","6,013.52",4/1/2007
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",221.56,4/1/2007
29,ORGANIC CHEMICALS,521.33,4/1/2007
30,PHARMACEUTICAL PRODUCTS,68.06,4/1/2007
31,FERTILISERS.,104.87,4/1/2007
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",47.9,4/1/2007
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",15.26,4/1/2007
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",17.18,4/1/2007
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,8.07,4/1/2007
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.35,4/1/2007
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,23,4/1/2007
38,MISCELLANEOUS CHEMICAL PRODUCTS.,113.8,4/1/2007
39,PLASTIC AND ARTICLES THEREOF.,265.78,4/1/2007
40,RUBBER AND ARTICLES THEREOF.,103.53,4/1/2007
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,38.75,4/1/2007
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",4.06,4/1/2007
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.61,4/1/2007
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,89.19,4/1/2007
45,CORK AND ARTICLES OF CORK.,0.17,4/1/2007
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.06,4/1/2007
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,59.51,4/1/2007
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",90.92,4/1/2007
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",47.61,4/1/2007
50,SILK,24.98,4/1/2007
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",25.02,4/1/2007
52,COTTON.,45.77,4/1/2007
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,9.2,4/1/2007
54,MAN-MADE FILAMENTS.,26.28,4/1/2007
55,MAN-MADE STAPLE FIBRES.,17.61,4/1/2007
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",7.88,4/1/2007
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,3.35,4/1/2007
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,8.1,4/1/2007
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",31.14,4/1/2007
60,KNITTED OR CROCHETED FABRICS.,10.53,4/1/2007
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",2.09,4/1/2007
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",4.92,4/1/2007
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,10.65,4/1/2007
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",8.31,4/1/2007
65,HEADGEAR AND PARTS THEREOF.,0.34,4/1/2007
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",1.53,4/1/2007
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.15,4/1/2007
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",15.91,4/1/2007
69,CERAMIC PRODUCTS.,16.76,4/1/2007
70,GLASS AND GLASSWARE.,26.32,4/1/2007
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,200.64",4/1/2007
72,IRON AND STEEL,727.11,4/1/2007
73,ARTICLES OF IRON OR STEEL,192.46,4/1/2007
74,COPPER AND ARTICLES THEREOF.,76.39,4/1/2007
75,NICKEL AND ARTICLES THEREOF.,51.56,4/1/2007
76,ALUMINIUM AND ARTICLES THEREOF.,96.27,4/1/2007
78,LEAD AND ARTICLES THEREOF.,20.24,4/1/2007
79,ZINC AND ARTICLES THEREOF.,28.52,4/1/2007
80,TIN AND ARTICLES THEREOF.,7.1,4/1/2007
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,12.67,4/1/2007
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",34.76,4/1/2007
83,MISCELLANEOUS ARTICLES OF BASE METAL.,17.57,4/1/2007
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","1,699.86",4/1/2007
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","1,469.49",4/1/2007
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",12.26,4/1/2007
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",135.36,4/1/2007
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",307.82,4/1/2007
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",659.85,4/1/2007
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",299.78,4/1/2007
91,CLOCKS AND WATCHES AND PARTS THEREOF.,7.07,4/1/2007
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.68,4/1/2007
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.11,4/1/2007
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",31.04,4/1/2007
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",10.23,4/1/2007
96,MISCELLANEOUS MANUFACTURED ARTICLES.,17.01,4/1/2007
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,7.21,4/1/2007
98,PROJECT GOODS; SOME SPECIAL USES.,172.5,4/1/2007
99,MISCELLANEOUS GOODS.,63.09,4/1/2007
1,LIVE ANIMALS.,0.04,5/1/2007
2,MEAT AND EDIBLE MEAT OFFAL.,0.03,5/1/2007
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",2.1,5/1/2007
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",1.31,5/1/2007
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.3,5/1/2007
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.44,5/1/2007
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,140.04,5/1/2007
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,69.28,5/1/2007
9,"COFFEE, TEA, MATE AND SPICES.",19.43,5/1/2007
10,CEREALS.,6.58,5/1/2007
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,2.41,5/1/2007
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",9.98,5/1/2007
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",9.27,5/1/2007
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.23,5/1/2007
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,196.99,5/1/2007
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.21,5/1/2007
17,SUGARS AND SUGAR CONFECTIONERY.,5.9,5/1/2007
18,COCOA AND COCOA PREPARATIONS.,2.57,5/1/2007
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",2.33,5/1/2007
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",3.79,5/1/2007
21,MISCELLANEOUS EDIBLE PREPARATIONS.,3.66,5/1/2007
22,"BEVERAGES, SPIRITS AND VINEGAR.",11.03,5/1/2007
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,11.58,5/1/2007
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.67,5/1/2007
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",111.24,5/1/2007
26,"ORES, SLAG AND ASH.",839.11,5/1/2007
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","6,235.76",5/1/2007
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",224.64,5/1/2007
29,ORGANIC CHEMICALS,651.59,5/1/2007
30,PHARMACEUTICAL PRODUCTS,34.99,5/1/2007
31,FERTILISERS.,170.49,5/1/2007
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",65.98,5/1/2007
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",20.39,5/1/2007
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",23.09,5/1/2007
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,10.92,5/1/2007
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,1.42,5/1/2007
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,24.98,5/1/2007
38,MISCELLANEOUS CHEMICAL PRODUCTS.,156.25,5/1/2007
39,PLASTIC AND ARTICLES THEREOF.,362.12,5/1/2007
40,RUBBER AND ARTICLES THEREOF.,123.53,5/1/2007
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,44.92,5/1/2007
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",6.73,5/1/2007
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.66,5/1/2007
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,114.2,5/1/2007
45,CORK AND ARTICLES OF CORK.,0.31,5/1/2007
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.07,5/1/2007
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,68.42,5/1/2007
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",128.66,5/1/2007
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",40.08,5/1/2007
50,SILK,35.84,5/1/2007
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",30.92,5/1/2007
52,COTTON.,46.35,5/1/2007
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,6.55,5/1/2007
54,MAN-MADE FILAMENTS.,34.46,5/1/2007
55,MAN-MADE STAPLE FIBRES.,25.73,5/1/2007
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",9.84,5/1/2007
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,4.66,5/1/2007
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,9.92,5/1/2007
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",41.55,5/1/2007
60,KNITTED OR CROCHETED FABRICS.,14.32,5/1/2007
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",1.82,5/1/2007
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",3.32,5/1/2007
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,11.22,5/1/2007
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",11.13,5/1/2007
65,HEADGEAR AND PARTS THEREOF.,0.22,5/1/2007
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.42,5/1/2007
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.39,5/1/2007
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",18.42,5/1/2007
69,CERAMIC PRODUCTS.,32.48,5/1/2007
70,GLASS AND GLASSWARE.,33.33,5/1/2007
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","3,193.10",5/1/2007
72,IRON AND STEEL,796.15,5/1/2007
73,ARTICLES OF IRON OR STEEL,295.5,5/1/2007
74,COPPER AND ARTICLES THEREOF.,99.96,5/1/2007
75,NICKEL AND ARTICLES THEREOF.,66.16,5/1/2007
76,ALUMINIUM AND ARTICLES THEREOF.,132.3,5/1/2007
78,LEAD AND ARTICLES THEREOF.,36.23,5/1/2007
79,ZINC AND ARTICLES THEREOF.,36.79,5/1/2007
80,TIN AND ARTICLES THEREOF.,9.23,5/1/2007
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,14.27,5/1/2007
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",34.8,5/1/2007
83,MISCELLANEOUS ARTICLES OF BASE METAL.,23.49,5/1/2007
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.","1,889.80",5/1/2007
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.","1,537.31",5/1/2007
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",19.28,5/1/2007
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",168.89,5/1/2007
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.","1,694.64",5/1/2007
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",180.48,5/1/2007
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",312.43,5/1/2007
91,CLOCKS AND WATCHES AND PARTS THEREOF.,9.78,5/1/2007
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.44,5/1/2007
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.9,5/1/2007
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",49.59,5/1/2007
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",13.68,5/1/2007
96,MISCELLANEOUS MANUFACTURED ARTICLES.,20.09,5/1/2007
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,21.93,5/1/2007
